organization	recall_number	recall_date	recall_url	description	summary
USDA	1d6d8f8ac2	2010-03-12	http://www.fsis.usda.gov/News_&_Events/Recall_019_2010_Release/index.asp	Fernando's Food Corporation, a Compton, Calif., establishment, is recalling approximately 9,400 pounds of enchilada products because they were inadvertently mislabeled and contain an undeclared allergen, milk, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today. Milk is a known potential allergen, which is not declared on the label.	California Firm Recalls Enchilada Products Due to Mislabeling and an Undeclared Allergen
USDA	eb1f76824f	2010-03-11	http://www.fsis.usda.gov/News_&_Events/Recall_018_2010_Release/index.asp	N.Y. Gourmet Salads, Inc., a Brooklyn, N.Y., establishment, is recalling an undetermined amount of various chicken products because the products were produced without the benefit of federal inspection, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	New York Firm Recalls Various Chicken Products Produced Without Inspection
USDA	11d238adcc	2010-03-09	http://www.fsis.usda.gov/News_&_Events/Recall_017_2010_Release/index.asp	Windsor Foods, a firm with operations in Lampasas, Texas, and Oakland, Miss., is recalling approximately 1.7 million pounds of ready-to-eat (RTE) beef taquito and chicken quesadilla products that may be contaminated with Salmonella. The packages of beef taquito and chicken quesadilla products contain as an ingredient the specific Hydrolyzed Vegetable Protein (HVP), which was previously recalled, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Texas Firm Recalls Ready-To-Eat Beef Taquito and Chicken Quesadilla Products due to Possible Salmonella Contamination
USDA	afc7d51d83	2010-03-09	http://www.fsis.usda.gov/News_&_Events/Recall_016_2010_Release/index.asp	Ruiz Foods, Inc., a Denison, Texas establishment, is recalling approximately 115,700 pounds of a ready-to-eat (RTE) beef product that may be contaminated with Salmonella. The packages of beef product contain as an ingredient the specific Hydrolyzed Vegetable Protein (HVP), which was previously recalled, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Texas Firm Recalls Ready-To-Eat Beef Product due to Possible Salmonella Contamination
USDA	596aecd297	2010-03-08	http://www.fsis.usda.gov/News_&_Events/Recall_015_2010_Release/index.asp	Nestlé Professional North America, a Cleveland, Ohio establishment, is recalling approximately 6,000 pounds of a ready-to-eat (RTE) bacon base product that may be contaminated with Salmonella. The packages of bacon base contain as an ingredient the specific Hydrolyzed Vegetable Protein (HVP), which was previously recalled, the U.S. Department of Agriculture’s Food Safety and Inspection Service (FSIS) announced today.	Ohio Firm Recalls Ready-To-Eat Bacon Base Product Due to Possible Salmonella Contamination
USDA	4ec97fa42f	2010-03-08	http://www.fsis.usda.gov/FSIS_Recalls/RNR_014_2010/index.asp	Rudolph Foods Company, Inc., a San Bernardino, Calif., establishment is recalling approximately 186 pounds of Baken-ets Fried Pork Skins because the "Hot'N Spicy" version was packaged in a "Traditional" bag. The "Hot'N Spicy" fried pork skins contain monosodium glutamate (MSG), which is not declared on the "Traditional" fried pork skins' label.	San Bernadino Firm Recalls Pork Skins due to Mislabeling
USDA	3e06c84ef2	2010-03-02	http://www.fsis.usda.gov/News_&_Events/Recall_013_2010_Release/index.asp	Randolph Packing Co. Inc., an Asheboro, N.C. establishment, is recalling approximately 96,000 pounds of beef products that may be contaminated with E. coli O157:H7, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	North Carolina Firm Recalls Beef Products Due to Possible E. coli O157:H7 Contamination
USDA	596cc044de	2010-02-16	http://www.fsis.usda.gov/News_&_Events/Recall_006_2010_Expanded_021610/index.asp	Daniele International Inc., an establishment with operations in Pascoag and Mapleville, R.I., is expanding its January 23 recall to include approximately 115,000 pounds of salami/salame products that may be contaminated with Salmonella, the U.S. Department of Agriculture’s Food Safety and Inspection Service (FSIS) announced today. .	Rhode Island Firm Expands Recall of Salami/Salame Products Due to Possible Salmonella Contamination
USDA	90a6eb1c65	2010-02-13	http://www.fsis.usda.gov/News_&_Events/Recall_004_2010_Expanded/index.asp	Huntington Meat Packing Inc., a Montebello, Calif., establishment, is expanding its recall of January 18 to include approximately 4.9 million additional pounds of beef and veal products that were not produced in accordance with the company's food safety plan.	California Firm Expands Recall Of Beef Products Due To Possible Adulteration
USDA	4e70647b0a	2010-02-12	http://www.fsis.usda.gov/News_&_Events/Recall_012_2010_Release/index.asp	Daniel's Western Meat Packers, a Pico Rivera, Calif., establishment, is recalling approximately 16,290 pounds of frozen turkey patty products because they were inadvertently mislabeled and may contain an undeclared allergen, wheat, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today. Wheat is a known potential allergen, which is not declared on the label.	California Firm Recalls Frozen Turkey Patty Products Due To Mislabeling And An Undeclared Allergen
USDA	13cdd8c431	2010-02-10	http://www.fsis.usda.gov/News_&_Events/Recall_011_2010_Release/index.asp	Schmalz European Provisions, a Springfield, N.J., establishment, is recalling approximately 1,485 pounds of ready-to-eat sausage products that may contain foreign materials, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	New Jersey Firm Recalls Ready-To-Eat Sausage Products That May Contain Foreign Materials
USDA	da78b925cb	2010-02-10	http://www.fsis.usda.gov/News_&_Events/Recall_010_2010_Release/index.asp	Champ Meatball Co., a Whittier, Calif., establishment, is recalling approximately 750 pounds of frozen cured pork patty mix because it contains an undeclared allergen, wheat, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	California Firm Recalls Frozen Cured Pork Patty Mix Due to Mislabeling and an Undeclared Allergen
USDA	ececd2d672	2010-02-05	http://www.fsis.usda.gov/News_&_Events/Recall_009_2010_Release/index.asp	The Murphy House, a Louisburg, N.C., establishment, is recalling approximately 2,850 lbs. of pork barbecue products because they may contain an undeclared allergen, soy flour	North Carolina Firm Recalls Pork Barbecue Products Due to an Undeclared Allergen
USDA	f398e36b8a	2010-02-03	http://www.fsis.usda.gov/News_&_Events/Recall_008_2010_Release/index.asp	West Missouri Beef, LLC, a Rockville, Mo., establishment, is recalling approximately 14,000 pounds of fresh boneless beef products that may be contaminated with E. coli O157:H7	Missouri Firm Recalls Fresh Boneless Beef Products Due to Possible E. coli O157:H7 Contamination
USDA	bc5f57a62b	2010-01-27	http://www.fsis.usda.gov/News_&_Events/Recall_007_2010_Release/index.asp	Well Luck Co., Inc., a Jersey City, N.J., establishment, is recalling approximately 50,000 pounds of instant noodle products that were ineligible for import to the U.S., the U.S. Department of Agriculture’s Food Safety and Inspection Service.	New Jersey Firm Recalls Instant Noodle Products Imported from an Unapproved Source
USDA	a8ef3eb083	2010-01-23	http://www.fsis.usda.gov/News_&_Events/Recall_006_2010_Release/index.asp	Daniele International Inc., an establishment with operations in Pascoag and Mapleville, R.I., is recalling approximately 1,240,000 pounds of ready-to-eat (RTE) varieties of Italian sausage products, including salami/salame, in commerce and potentially available to customers in retail locations because they may be contaminated with Salmonella, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Rhode Island Firm Recalls Italian Sausage Products Due to Possible Salmonella Contamination
USDA	be29a1c079	2010-01-20	http://www.fsis.usda.gov/News_&_Events/Recall_005_2010_Release/index.asp	Park 100 Foods, Inc., a Kokomo, Ind., establishment, is recalling approximately 19,200 pounds of frozen chicken pot pie products that may contain foreign materials, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Indiana Firm Recalls Frozen Chicken Pot Pie Products That May Contain Foreign Materials.
USDA	195301eeb6	2010-01-18	http://www.fsis.usda.gov/News_&_Events/Recall_004_2010_Release/index.asp	Huntington Meat Packing Inc., a Montebello, Calif. establishment, is recalling approximately 864,000 pounds of beef products that may be contaminated with E. coli O157:H7, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	California Firm Recalls Beef Products Due to Possible E. coli O157:H7 Contamination
USDA	d99abeb7c9	2010-01-15	http://www.fsis.usda.gov/News_&_Events/Recall_003_2010_Release/index.asp	Jerry Hayes Meats Inc., a Newark Valley, N.Y., establishment is recalling approximately 490 pounds of a beef carcass that may not have had the spinal column removed, which is not compliant with regulations that require the removal of spinal cord and vertebral column from cattle over 30 months of age, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	New York Firm Recalls Beef Carcass That Contains Prohibited Materials
USDA	d81370f48f	2010-01-11	http://www.fsis.usda.gov/News_&_Events/Recall_002_2010_Release/index.asp	Adams Farm Slaughterhouse, LLC., an Athol, Mass., establishment, is recalling approximately 2,574 pounds of beef products that may be contaminated with E. coli O157:H7, the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) announced today.	Massachusetts Firm Recalls Beef Products Due to Possible E. coli O157:H7 Contamination
USDA	46cf2d2d23	2010-01-09	http://www.fsis.usda.gov/News_&_Events/Recall_001_2010_Release/index.asp	Rudolph Foods Company, Inc., a San Bernardino, Calif., establishment, is recalling approximately 205 pounds of pork skin products because they were inadvertently mislabeled and contain an undeclared allergen, milk.	California Firm Recalls Pork Skin Products Due to Mislabeling and an Undeclared Allergen
USDA	a929de3062	2009-12-24	http://www.fsis.usda.gov/News_&_Events/Recall_068_2009_Release/index.asp	Associated Grocers of Maine, importing firm, a Gardiner, Maine, establishment, is recalling approximately 312 pounds of ham products that may be contaminated with Listeria monocytogenes.	Maine Firm Recalls Ham Products for Possible Listeria Contamination
USDA	ff87029ff7	2009-12-24	http://www.fsis.usda.gov/News_&_Events/Recall_067_2009_Release/index.asp	National Steak and Poultry, an Owasso, Okla., establishment, is recalling approximately 248,000 pounds of beef products that may be contaminated with E. coli O157:H7.	Oklahoma Firm Recalls Beef Products Due To Possible E. Coli O157:H7 Contamination
USDA	29f81de2b3	2009-12-21	http://www.fsis.usda.gov/News_&_Events/Recall_066_2009_Release/index.asp	Harrington and Sons, a Williston, Vt., establishment, is recalling approximately 68 pounds of fresh ground beef products that may be contaminated with E. coli O157:H7.	Vermont Firm Recalls Fresh Ground Beef Products Due to Possible E. Coli O157:H7 Contamination
USDA	21a130939e	2009-12-04	http://www.fsis.usda.gov/News_&_Events/Recall_065_2009_Release/index.asp	Beef Packers, Inc. is recalling approximately 22,723 pounds of ground beef that may be linked to an outbreak of salmonellosis.	California Firm Recalls Ground Beef Products Due to Possible Salmonella Contamination
USDA	091a7245cf	2009-11-27	http://www.fsis.usda.gov/News_&_Events/Recall_064_2009_Release/index.asp	Advance Food Company, a Enid, Okla., establishment, is recalling approximately 110,730 pounds of frozen beef steak fritter products that may contain foreign materials.	Oklahoma Firm Recalls Frozen Beef Steak Fritter Products That May Contain Foreign Materials
USDA	341794884d	2009-11-17	http://www.fsis.usda.gov/News_&_Events/Recall_063_2009_Release/index.asp	Fairbury Steaks, Inc. a Fairbury, Neb., establishment, is recalling approximately 90 pounds of fresh ground beef products that may be contaminated with E. coli O157:H7.	Nebraska Firm Recalls Fresh Ground Beef Products Due To Possible E. coli O157:H7 Contamination
USDA	42e7d3763f	2009-11-17	http://www.fsis.usda.gov/News_&_Events/Recall_062_2009_Release/index.asp	Thrive Foods, a Lindon, Utah, establishment, is recalling approximately 3,790 pounds of assorted meat and poultry products because they were produced without the benefit of federal inspection.	Utah Firm Recalls Assorted Meat And Poultry Products Produced Without Inspection
USDA	341794884d	2009-11-17	http://www.fsis.usda.gov/News_&_Events/Recall_063_2009_Release/index.asp	Fairbury Steaks, Inc. a Fairbury, Neb., establishment, is recalling approximately 90 pounds of fresh ground beef products that may be contaminated with E. coli O157:H7.	Nebraska Firm Recalls Fresh Ground Beef Products Due To Possible E. coli O157:H7 Contamination
